hts8|brief_description|quantity_1_code|quantity_2_code|mfn_ave97|mfn_rate_type_code|wto_binding_code|mfn_ad_val_rate|mfn_specific_rate|mfn_other_rate|gsp_indicator|gsp_ctry_excluded|apta_indicator|civil_air_indicator|cbi_indicator|cbi_ad_val_rate|cbi_specific_rate|israel_fta_indicator|atpa_indicator|atpa_ad_val_rate|atpa_specific_rate|pharmaceutical_ind|dyes_indicator|nafta_canada_ind|canada_ad_val_rate|canada_specific_rate|canada_other_rate|nafta_mexico_ind|mexico_ad_val_rate|mexico_specific_rate|mexico_other_rate|col2_rate_type_code|col2_ad_val_rate|col2_specific_rate|col2_other_rate|begin_effect_date|end_effective_date
54025100|Nylon or other polyamide yarns, single, with a twist exceeding 50 turns/m, not put up for retail sale|KG||0.096|7|B|0.096|0|0||||||||IL||||||CA|0.01|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
03032200|Atlantic salmon and Danube salmon, frozen, excluding livers and roes|KG||0|0|B|0|0|0||||||||||||||||||||||1|0|0.044|0|01/01/1990 00:00:00|12/31/1999 00:00:00
54025210|Single yarn, twist exceeding 50 turns/m, wholly polyester, 75-80 decitex, 24 filaments, nesoi, not put up for retail sale|KG||0.096|7|B|0.096|0|0||||||||IL||||||CA|0.01|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54025290|Single yarn, twist exceeding 50 turns/m, other than wholly of polyester, nesoi, not put up for retail sale|KG||0.096|7|B|0.096|0|0||||||||IL||||||CA|0.01|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54025900|Yarn of synthetic filaments nesoi, single, twist exceeding 50 turns/m, not put up for retail sale|KG||0.094|7|B|0.094|0|0||||||||IL||||||CA|0.01|0|0|MX|0.036|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54026100|Nylon or other polyamide yarn, multiple (folded) or cabled, (except sewing thread), not put up for retail sale|KG||0.086|7|B|0.086|0|0||||||||IL||||||CA|0.009|0|0|MX|0.033|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54026200|Polyester yarn, multiple (folded) or cabled, (except sewing thread), not put up for retail sale|KG||0.086|7|B|0.086|0|0||||||||IL||||||CA|0.009|0|0|MX|0.033|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54026900|Yarn of synthetic filaments nesoi, multiple (folded) or cabled, (except sewing thread), not put up for retail sale|KG||0.086|7|B|0.086|0|0||||||||IL||||||CA|0.009|0|0|MX|0.033|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54031030|Single high tenacity yarn of viscose rayon, not put up for retail sale|KG||0.1|7|B|0.1|0|0||||||||IL||||||CA|0|0|0|MX|0.06|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54031060|Multiple (folded) or cabled high tenacity yarn of viscose rayon (except sewing thread), not put up for retail sale|KG||0.091|7|B|0.091|0|0||||||||IL||||||CA|0|0|0|MX|0.054|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54032030|Single textured artificial filament yarn (other than sewing thread), not put up for retail sale|KG||0.1|7|B|0.1|0|0||||||||IL||||||CA|0|0|0|MX|0.036|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54032060|Multiple (folded) or cabled textured artificial filament yarn (other than sewing thread), not put up for retail sale|KG||0.091|7|B|0.091|0|0||||||||IL||||||CA|0|0|0|MX|0.054|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54033100|Single yarn of viscose rayon (not high ten. or sewing thread), untwisted or with a twist not over 120 turns/m, not put up for retail sale|KG||0.1|7|B|0.1|0|0||||||||IL||||||CA|0.01|0|0|MX|0.06|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54033200|Single yarn of viscose rayon (not high ten. or sewing thread), with twist exceeding 120 turns/m, not put up for retail sale|KG||0.1|7|B|0.1|0|0||||||||IL||||||CA|0.01|0|0|MX|0.06|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54033300|Single yarn of cellulose acetate (not high ten. or sewing thread), not put up for retail sale|KG||0.096|7|B|0.096|0|0||||||||IL||||||CA|0|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54033900|Artificial filament yarn nesoi, single, not put up for retail sale|KG||0.094|7|B|0.094|0|0||||||||IL||||||CA|0|0|0|MX|0.036|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54034100|Viscose rayon yarn (except sewing thread), multiple (folded) or cabled, not put up for retail sale|KG||0.091|7|B|0.091|0|0||||||||IL||||||CA|0.009|0|0|MX|0.054|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54034200|Yarn of cellulose acetate (except sewing thread) multiple (folded) or cabled, not put up for retail sale|KG||0.088|7|B|0.088|0|0||||||||IL||||||CA|0|0|0|MX|0|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54034900|Artificial filament yarn (except sewing thread) nesoi, multiple (folded) or cabled, not put up for retail sale|KG||0.086|7|B|0.086|0|0||||||||IL||||||CA|0.009|0|0|MX|0.033|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54041010|Racket strings of synthetic monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm|KG||0.03|7|B|0.03|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|01/01/1996 00:00:00|12/31/1997 00:00:00
54041040|Polypropylene monofilament of 67 decitex or more (not racket strings), and with no cross-sectional dim. > 1 mm, not over 254 mm in length|KG||0.075|7|B|0.075|0|0|A||||E|0|0|IL|J|0|0|||CA|0.007|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54041080|Synthetic monofilament (exc. polypropylene), of 67 decitex or more and with no cross-sectional dimension > 1 mm, nesoi|KG||0.075|7|B|0.075|0|0||||||||IL||||||CA|0.007|0|0|MX|0.028|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54049000|Strip and the like of synthetic textile materials of an apparent width not exceeding 5 mm|KG||0.036|7|B|0.036|0|0|A||||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0|0|0|7|0.45|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54050030|Artificial monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm|KG||0.075|7|B|0.075|0|0||||||||IL||||||CA|0|0|0|MX|0.028|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54050060|Strip and the like of artificial textile materials of an apparent width not exceeding 5 mm|KG||0.064|7|B|0.064|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.45|0|0|01/01/1996 00:00:00|12/31/1997 00:00:00
54061000|Synthetic filament yarn (except sewing thread), put up for retail sale|KG||0.114|7|B|0.114|0|0||||||||IL||||||CA|0.013|0|0|MX|0.045|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54062000|Artificial filament yarn (except sewing thread), put up for retail sale|KG||0.114|7|B|0.114|0|0||||||||IL||||||CA|0.013|0|0|MX|0.045|0|0|7|0.55|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
38062000|Salts of rosin or of resin acids|KG||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
54071000|Woven fabrics obtained from high tenacity yarn of nylon or other polyamides or of polyesters|M2|KG|0.16|7|B|0.16|0|0||||||||IL||||||CA|0.017|0|0|MX|0.102|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54072000|Woven fabrics obtained from strip or the like of synthetic textile materials|M2|KG|0.119|7|B|0.119|0|0||||||||IL||||||CA|0.017|0|0|MX|0.056|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54073010|Woven fabrics specified in note 9 to section XI, of synthetic filament yarn, over 60 percent by weight of plastics|M2|KG|0.024|7|B|0.024|0|0||||||||IL||||||CA|0.003|0|0|MX|0.013|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54073090|Woven fabrics specified in note 9 to section XI, of synthetic filament yarn, nesoi|M2|KG|0.136|7|B|0.136|0|0||||||||IL||||||CA|0.016|0|0|MX|0.053|0|0|7|0.835|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54074100|Woven fabrics, containing 85 percent or more by weight of filaments of nylon or other polyamides, unbleached or bleached|M2|KG|0.16|7|B|0.16|0|0||||||||IL||||||CA|0.017|0|0|MX|0|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54074200|Woven fabrics, containing 85 percent or more by weight of filaments of nylon or other polyamides, dyed|M2|KG|0.164|7|B|0.164|0|0||||||||IL||||||CA|0.017|0|0|MX|0.056|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54074310|Woven fabrics, over 85% by wt fil. of nylon/other polyamides, of diff colored yarns, thread count over 69-142/cm warp, over 31-71/cm filling|M2|KG|0.196|5|B|0.191|0.207|0||||||||IL||||||CA|0.022|0.024|0|MX|0.071|0|0|5|0.81|0.243|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54074320|Woven fabrics, containing 85 percent or more by weight of filaments of nylon or other polyamides, of yarns of different colors, nesoi|M2|KG|0.144|7|B|0.144|0|0||||||||IL||||||CA|0.017|0|0|MX|0.056|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54074400|Woven fabrics, containing 85 percent or more by weight of filaments of nylon or other polyamides, printed|M2|KG|0.155|7|B|0.155|0|0||||||||IL||||||CA|0.017|0|0|MX|0.056|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54075100|Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, unbleached or bleached|M2|KG|0.164|7|B|0.164|0|0||||||||IL||||||CA|0.017|0|0|MX|0|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54075205|Woven fabrics, over 85 percent textured polyester filaments, dyed, less than 77 cm in width, thread count 69-142/cm warp, 31-71/cm filling|M2|KG|0.227|5|B|0.21|0.227|0||||||||IL||||||CA|0.022|0.024|0|MX|0|0|0|5|0.81|0.243|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54075220|Woven fabrics, over 85 percent textured polyester filaments, dyed, nesoi|M2|KG|0.164|7|B|0.164|0|0||||||||IL||||||CA|0.017|0|0|MX|0|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54075310|Woven fabrics, over 85% textured polyester filaments, of different colored yarns, thread count 69-142/cm warp and 31-71/cm filling|M2|KG|0.215|5|B|0.21|0.226|0||||||||IL||||||CA|0.022|0.024|0|MX|0.071|0|0|5|0.81|0.243|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54075320|Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, of yarns of different colors, nesoi|M2|KG|0.155|7|B|0.155|0|0||||||||IL||||||CA|0.017|0|0|MX|0.056|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54075400|Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, printed|M2|KG|0.164|7|B|0.164|0|0||||||||IL||||||CA|0.017|0|0|MX|0|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
54076111|Woven fab, dyed, 100% polyester, <77cm wide, >69-142 warp >31-71 filling, of non-tex singles yarn, 75-80dtx, 24 fil/yn, twist 900+ turns/m|M2|KG|0.226|5|B|0.212|0.228|0||||||||IL||||||CA|0.022|0.024|0|MX|0.072|0|0|5|0.81|0.243|0|01/01/1997 00:00:00|12/31/1997 00:00:00
61079950|Men's or boys' bathrobes, dressing gowns, & similar articles, of textile materials (except wool), containing 70% or more by wt of silk, k/c|DOZ|KG|0.038|7|B|0.038|0|0|||||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0|0|0|7|0.6|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
37025500|Film for color photography, in rolls, exceeding 16 but not 35 mm in width and of a length exceeding 30 m|M2||0|0|B|0|0|0||||||||||||||||||||||1|0|0.38|0|01/01/1989 00:00:00|12/31/1999 00:00:00
37025600|Film for color photography, in rolls, of a width exceeding 35 mm|NA||0|0|B|0|0|0||||||||||||||||||||||T|9999.99999999|9999.99999999|9999.99999999|01/01/1989 00:00:00|12/31/1999 00:00:00
37029100|Photographic film nesoi, in rolls, not of paper, of a width not exceeding 16 mm and of a length not exceeding 14 m|NO||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
37029200|Photographic film nesoi, in rolls, of a width not exceeding 16 mm and of a length exceeding 14 m|M2||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
37029300|Photographic film nesoi, in rolls, of a width exceeding 16 but not 35 mm and of a length not exceeding 30 m|NO||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
37029400|Photographic film nesoi, in rolls, of a width exceeding 16 but not 35 mm and of a length exceeding 30 m|M2||0|0|B|0|0|0||||||||||||||||||||||1|0|0.38|0|01/01/1989 00:00:00|12/31/1999 00:00:00
37029500|Photographic film nesoi, in rolls, of a width exceeding 35 mm|M2||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
37031030|Silver halide photographic papers, sensitized, unexposed, in rolls of a width exceeding 610 mm|M2||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
03062900|Crustaceans, nesi, live, cooked in shell, uncooked, dried, salted, in brine, not frozen|KG||0|0|B|0|0|0||||||||||||||||||||||0|0|0|0|01/01/1993 00:00:00|12/31/1999 00:00:00
37031060|Photographic paper (other than silver halide), paperboard and textiles, sensitized, unexposed, in rolls of a width exceeding 610 mm|M2||0.031|7|B|0.031|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
37032030|Silver halide papers, other than in rolls of a width exceeding 610 mm, for color photography, sensitized, unexposed|M2||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
37032060|Photographic paper (not silver halide), paperbd & textiles for color photos, other than in rolls of a width > 610 mm, sensitized, unexposed|M2||0.031|7|B|0.031|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
37039030|Silver halide photographic papers, sensitized, unexposed, not for color photography, other than in rolls of a width exceeding 610 mm|M2||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
37039060|Photographic paper (not silver halide), paperbd, tex., not for color photo, other than in rolls of a width > 610 mm, sensitized, unexposed|M2||0.028|7|B|0.028|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.35|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
37040000|Photographic plates, film, paper, paperboard and textiles, exposed but not developed|M2||0|0|B|0|0|0||||||||||||||||||||||1|0|3.88|0|01/01/1989 00:00:00|12/31/1999 00:00:00
37051000|Photographic plates and films, exposed and developed, other than motion picture film, for offset reproduction|NO||0|0|B|0|0|0||||||||||||||||||||||7|0.25|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
37052010|Microfilms covered by Nairobi Protocal|X||0|0|B|0|0|0||||||||||||||||||||||0|0|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
37052050|Microfilms not covered by Nairobi Protocal|X||0|0|B|0|0|0||||||||||||||||||||||7|0.25|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
37059000|Photographic plates and films, exposed and developed, other than motion picture film, nesoi|X||0|0|B|0|0|0||||||||||||||||||||||0|0|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
37061060|Motion-picture film of a width of 35 mm or more, exposed and developed, whether or not incorporating sound track, nesoi|M||0|0|B|0|0|0||||||||||||||||||||||1|0|0.1|0|01/01/1989 00:00:00|12/31/1999 00:00:00
37069000|Motion-picture film, exposed and developed, less than 35 mm wide|M||0|0|B|0|0|0||||||||||||||||||||||1|0|0.1|0|01/01/1989 00:00:00|12/31/1999 00:00:00
37071000|Sensitizing emulsions, for photographic uses, nesoi|KG||0.03|7|B|0.03|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.2|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
37079031|Acid violet 19 for photographic uses|KG||0|0|B|0|0|0||||||||||||||||||||||4|0.5|0.154|0|01/01/1995 00:00:00|12/31/1999 00:00:00
37079060|Unmixed products for photographic uses, put up in measured portions or put up for retail sale in a form ready for use|KG||0.015|7|B|0.015|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.045|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38011010|Artificial graphite plates, rods, powder and other forms, for manufacture into brushes for electric generators, motors or appliances|KG||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.45|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38011050|Artificial graphite, nesoi|KG||0|0|B|0|0|0||||||||||||||||||||||7|0.1|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
38012000|Colloidal or semi-colloidal graphite|KG||0|0|B|0|0|0||||||||||||||||||||||7|0.1|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
38013000|Carbonaceous pastes for electrodes and similar pastes for furnace linings|KG||0.049|7|B|0.049|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38019000|Preparations based on graphite or other carbon in the form of pastes, blocks, plates or other semimanufactures, nesoi|KG||0.049|7|B|0.049|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.45|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38021000|Activated carbon|KG||0.048|7|B|0.048|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.45|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38029010|Bone black|KG||0.058|7|B|0.058|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.2|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38029020|Activated clays and activated earths|KG||0.025|7|B|0.025|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.3|0.006|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38029050|Activated natural mineral products, nesoi; animal black, including spent animal black|KG||0.048|7|B|0.048|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.45|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38030000|Tall oil, whether or not refined|KG||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
38040010|Lignin sulfonic acid and its salts|KG||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
38051000|Gum, wood or sulfate turpentine oils|L||0.05|7|B|0.05|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.05|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38052000|Pine oil containing alpha-terpineol as the main constituent|KG||0|0|B|0|0|0||||||||||||||||||||||7|0.25|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
38061000|Rosin and resin acids|KG||0.05|7|B|0.05|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.05|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
08030030|Plantains, fresh|KG||0|0|B|0|0|0||||||||||||||||||||||0|0|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
38063000|Ester gums|KG||0.074|4|B|0.07|0.009|0|A*|ARIN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.57|0.154|0|01/01/1997 00:00:00|12/31/1997 00:00:00
38070000|Wood tar and its oils; wood creosote; wood naphtha; vegetable pitch; preparations based on rosin, resin acids or vegetable pitch|KG||0.001|7|B|0.001|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.002|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
38081010|Fly ribbons (ribbon fly catchers), put up in packings for retail sale|KG||0.028|7|B|0.028|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.35|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38081015|Mixtures of N-[[(chlorophenyl)amino]carbonyl]-2,6-difluorobenzamide and inert substances|KG||0|0|B|0|0|0||||||||||||||||||||||4|0.31|0.154|0|01/01/1995 00:00:00|12/31/1999 00:00:00
38081025|Insecticides containing any aromatic or modified aromatic insecticide, nesoi|KG||0.078|4|B|0.078|0.007|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.31|0.154|0|01/01/1997 00:00:00|12/31/1997 00:00:00
38081030|Insecticides, nesoi, containing an inorganic substance, put up for retail sale|KG||0.05|7|B|0.05|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38082005|Mixtures of dinocap and application adjuvants|KG||0|0|B|0|0|0||||||||||||||||||||||4|0.31|0.154|0|01/01/1995 00:00:00|12/31/1999 00:00:00
38082015|Fungicides containing any aromatic or modified aromatic fungicide, nesoi|KG||0.079|4|B|0.078|0.007|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.31|0.154|0|01/01/1997 00:00:00|12/31/1997 00:00:00
38082024|Maneb; zinab; mancozeb; and metiram|KG||0|0|B|0|0|0||||||||||||||||||||||7|0.25|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
38082028|Fungicides containing any fungicide which is a thioamide, thiocarbamate, dithio carbamate, thiuram or isothiocyanate, nesoi|KG||0.037|7|B|0.037|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
38082030|Fungicides, nesoi, containing an inorganic substance, put up for retail sale|KG||0.05|7|B|0.05|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38083005|Herbicides, antisprouting products and plant-growth regulators, aromatic or modified aromatic, for retail sale|KG||0|0|B|0|0|0||||||||||||||||||||||4|0.31|0.154|0|01/01/1995 00:00:00|12/31/1999 00:00:00
38083015|Herbicides containing any aromatic or modified aromatic herbicide, antisprouting agent or plant-growth regulator, nesoi|KG||0.078|4|B|0.078|0.007|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|4|0.31|0.154|0|01/01/1997 00:00:00|12/31/1997 00:00:00
38083020|Herbicides, antisprouting products and plant-growth regulators, nesoi, containing an inorganic substance, for retail sale|KG||0.05|7|B|0.05|0|0|A*|IN|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
38084010|Disinfectants, containing any aromatic or modified aromatic disinfectant|KG||0.08|4|B|0.078|0.007|0|A*|IN|||E|0|0|IL|J|0|0|K||CA|0|0|0|MX|0|0|0|4|0.31|0.154|0|01/01/1997 00:00:00|12/31/1997 00:00:00
38084050|Disinfectants nesoi|KG||0.05|7|B|0.05|0|0|A*|IN|||E|0|0|IL|J|0|0|K||CA|0|0|0|MX|0|0|0|7|0.25|0|0|01/01/1995 00:00:00|12/31/1999 00:00:00
38089004|Mixtures of 1,1-bis(4-chlorophenyl)-2,2,2-trichloroethanol (Dicofol) and application adjuvants|KG||0|0|B|0|0|0||||||||||||||||||||||4|0.31|0.154|0|01/01/1995 00:00:00|12/31/1999 00:00:00
